date,air_temp_CZ,air_temp_DE,air_temp_HU,air_temp_RO,air_temp_SK,precipitation_CZ,precipitation_DE,precipitation_HU,precipitation_RO,precipitation_SK,electricity_daily_average_CZ,irradiance_CZ,irradiance_DE,irradiance_HU,irradiance_RO,irradiance_SK,electricity_demand_CZ,electricity_demand_DE,electricity_demand_HU,electricity_demand_RO,electricity_demand_SK
10/12/2021,-0.34,1.83,2.65,2.46,1.88,0.000117617023438012,5.0035447495058e-05,0.00276409069294147,0.00492209122152151,0.00412815132714315,6082.03,45.8403268608986,37.2124067465406,42.347626624042,39.3655681544211,27.0351687108555,-2685918,-156862,159465.4,105404.6,-13883.7
11/12/2021,0.91,0.03,3.77,2.76,1.63,0.00498266480075573,0.00264389956893633,0.00965084220991001,0.00633090393860319,0.00443114787270926,5938.80,17.6224332863132,22.6220628429974,17.1751587972963,40.1019991230418,22.8634565143002,-2709474,-350815,153125,92766.7,-20896.8
12/12/2021,1.05,0.77,5.47,5.19,3.60,0.0024150745736943,0.00525965661061389,0.00131759697995805,0.00123028989048445,0.0011225211721213,4634.48,36.4876934684876,18.8650273606459,23.5727428129041,44.5732578866721,22.6837425587817,-2714215.4,-453865.6,143873.5,79545.2,-23999.6
13/12/2021,0.17,-0.64,4.57,3.24,3.31,0.000377892850281189,0.000203495317079968,0.00869077997495558,0.00233485286230152,0.00239697651986473,6723.75,31.531414503607,42.8751898697346,36.9087693907879,62.5534385226799,30.4636153038053,-2684402.7,-109296.8,156471.7,102927.6,-15171.1
14/12/2021,1.07,-0.90,5.47,5.30,2.74,0.00853569250461521,0.00378443269217295,0.00606449806035564,0.00385508151583962,0.0106349774252719,7598.36,17.326099509789,25.4268944865992,18.168660772868,40.5204818473007,13.9687697245506,-2682820.2,-57320.1,157310.1,103378.4,-14032
15/12/2021,-1.25,-0.10,3.10,3.59,0.63,0.00227423109264131,0.000607467096211468,0.00129893662267737,0.00334634483258549,0.00124928662111093,7512.27,24.1288459815807,21.4070377988201,32.8491299278319,46.1083565008443,25.9824209498698,-2680595,-56748.4,158275.2,105286.9,-13634.1
16/12/2021,-2.13,-0.78,0.38,0.36,-1.11,0.000644223623788354,0.000981574727637691,0.000230723933683268,0.00123564946327127,0.000519263077710992,8703.98,32.6478084811785,26.6692010909378,42.8547651825715,40.3940204689682,36.1877050816756,-2679579.4,-49540.6,161782.4,107714.5,-13614.5
17/12/2021,-1.88,-0.81,-0.85,-1.39,-2.23,0.00257113453559585,0.00541503286782365,0.000260817839827052,0.000551558055005002,0.0010713618710229,8499.71,30.7346482423566,22.2695200243577,47.184763923652,45.6166644069305,34.303378756215,-2688984.2,-128108.8,160761.9,106213,-16643.1
18/12/2021,-0.19,-0.82,1.92,0.02,-0.97,0.0019764915930275,0.00424000446885709,0.00867240740203481,0.00429038287664662,0.00594034208956118,6003.30,24.6748795778703,23.9445854929604,24.7423635008557,40.8876199924065,20.9271259200619,-2711495.5,-300753.2,154491.2,92662.9,-23417.6
19/12/2021,-1.85,-2.95,3.27,1.58,-0.74,0.0124168791919903,0.00538217895753268,0.00456351379121429,0.00182888252947044,0.0108264862968834,2911.91,17.8784561947154,27.6033576612037,14.6151789006475,29.5642052252198,17.0557909313208,-2712789.9,-377215.1,148914.1,81364.6,-25608.6
20/12/2021,-7.80,-6.25,-0.73,2.98,-4.29,0.00119001925414365,0.00174578439130787,0.000706951422240788,0.00417699408049195,0.00286726522683977,7918.24,41.769902757915,40.2359024719632,46.6088451884708,39.5759947174387,40.9278692373944,-2680406.5,-51032,162271.6,98278.4,-17868
21/12/2021,-5.93,-2.13,-5.09,-3.19,-8.47,0.00266582446828953,0.00593261835220818,0.000839578695419897,0.00117669825126787,0.001070922562317,10597.91,32.5819347389146,23.8431560406854,43.3942943647778,49.8022522939987,40.988618814681,-2679313.2,-48216.5,168773,103973.2,-16938.2
22/12/2021,-2.32,-0.33,-3.60,-2.77,-5.54,0.00420115626950966,0.00370125218037336,0.000129517934837176,0.00806086689869923,0.000601037849389045,10399.70,27.2237973083365,21.0890323400549,51.086710291656,47.8888110226669,45.691814270863,-2681671.4,-78423.8,171943.3,103168.9,-17951.3
23/12/2021,-2.37,0.95,-2.77,-3.45,-4.03,0.00573713899318012,0.00741985276808307,0.00086700610999638,0.00246639663112663,0.00291045386414901,7378.97,22.2094860615909,21.1610025991972,51.2391912567234,48.485508988343,39.5423101791184,-2686233.1,-119399.4,174392,102603,-19733.7
24/12/2021,-1.61,0.96,-0.72,-1.64,-2.80,0.000418475539734187,0.00194179385513523,0.00387858398080681,0.0039346359585678,0.00136759310158706,4640.43,36.4659498169569,22.8151321287153,20.6088582733022,36.0904869570767,36.1422232160815,-2716086,-358837.4,165397.5,91189.1,-30422.2
25/12/2021,-0.84,2.61,-1.87,-2.06,-4.38,0.00254723716848588,0.0029904249031056,3.33546966464578e-05,0.00436266111249976,0.000496873116368464,4552.60,30.8474922323291,14.9785927062918,57.3568024209011,34.9668070638234,45.4739874735238,-2726399.3,-571538,156235.6,72174.5,-33173.3
26/12/2021,-0.28,3.31,-0.66,-3.06,-2.64,0.0024970195963237,0.00747428181207407,0.000589967754238039,0.00102530947244263,0.00196585514462813,4025.41,32.7296231036492,15.6439721262762,37.2054891085246,48.7213771980182,34.2374658641391,-2726748.1,-622778,154051.1,72189.2,-31918.9
27/12/2021,0.25,3.41,-0.10,-2.87,-2.41,0.00616032648041949,0.00339922133217568,0.00274339685999218,0.00123084710039344,0.00256734128528499,3762.18,21.7458005387331,18.7631737176976,23.9536933787916,53.1165862778377,28.7719426110579,-2709707.8,-447970,162404.1,87708.3,-27415.6
28/12/2021,-0.18,2.70,-1.02,-3.43,-3.52,0.00211921597285484,0.00229352291162477,0.000266554603517653,0.000246193686533914,0.000432219419776035,2978.34,27.0471603828376,18.537690090244,49.745653651043,50.5180055650224,46.8524489475191,-2706227.9,-418988.6,166188.7,88731.9,-25735
29/12/2021,-2.15,1.52,-2.49,-5.75,-4.54,0.000971029563671269,0.00096600452831303,4.5090947466718e-05,0.00045582417802301,0.00102236813909813,3883.86,29.4117392075813,20.8843797947626,48.7133682103642,52.8043854554326,43.2166439659156,-2703965.6,-415027.8,168403.9,90455.4,-25323.4
30/12/2021,-5.06,-0.11,-3.47,-5.93,-5.67,0.000469816986850639,0.00157523929862891,2.16854289678943e-05,9.80189554082304e-05,0.00038023582584001,2914.12,36.7372742070218,22.4854055659603,54.9230205839864,57.5210888211222,44.0494444771664,-2700161.7,-399778.9,170509.2,90633.9,-25249.9
31/12/2021,-6.83,-3.72,-4.74,-6.38,-7.59,0.000185671879689263,0.000650976835870508,0.000246068750974548,0.00236718547313117,6.62238421935341e-05,2088.61,39.2182289946472,35.1603368862544,42.831680737442,47.8289892647879,49.6956821743041,-2710555.1,-372955.1,174404,90565.7,-23461.5
01/01/2022,-7.33,-3.35,-4.44,-6.24,-8.38,0.000235488546001026,0.00170889385113481,0.000112337627875845,0.0018764614062487,0.000472314018665321,2052.90,45.4087390764266,28.8290540356757,49.3068352932093,55.0531956876302,47.7587865524955,-2709196.5,-469179.7,167414.3,76714.3,-27945.4
02/01/2022,-7.54,-5.31,-6.08,-7.60,-8.97,0.000602866034936746,0.000361330215715369,2.10576811695972e-05,0.000178976774338337,0.000271020249071368,1409.69,35.4391966558911,35.3822753511815,56.1027843868902,62.5679942261316,46.0859808184878,-2695956.4,-473253,169554.3,79359.2,-28076.9
03/01/2022,-9.04,-6.69,-6.43,-7.18,-10.26,0.000299188205603413,0.000671657245762053,0.000378156912036529,0.00574808497382106,9.93286710558123e-06,2214.86,44.0512436966564,36.3383402581324,37.688612261366,37.6369992738725,52.8103461392544,-2658446.4,-44370.1,191636.1,101734.8,-17932.6
04/01/2022,-10.25,-8.55,-4.47,-4.76,-7.89,0.00137030297640204,0.00093391947704807,0.00262956685576559,0.00188410975077995,0.000528536279044191,3809.44,35.5513652166597,34.800410118001,34.3634327371145,43.3108551416961,38.8426115931665,-2653495.4,37991.7,194448.4,103047.4,-16418.3
05/01/2022,-9.52,-9.84,-5.33,-5.01,-8.60,0.00150101488091538,0.000121633703516353,0.00118207291998416,0.00263706944075401,0.00101635261773311,3000.45,34.5497726114188,39.9570193647775,48.4530270368717,59.1956948326308,40.3821268007843,-2650828.1,79978.9,195780.6,104771.8,-16389.8
06/01/2022,-11.19,-11.14,-5.08,-1.71,-10.34,7.85635653969455e-05,1.39323525873094e-05,0.00206560539480603,0.00605581546391057,1.56537682765872e-05,4761.21,49.0900983754856,44.7635779134385,44.5222859173737,29.4073873324461,56.4041412929298,-2646625.7,59936.5,197597.6,103572,-22207.4
07/01/2022,-11.21,-10.29,-5.55,-1.92,-8.91,6.01134160646932e-05,2.0236020319266e-05,0.00105804625746449,0.000943408927961186,0.000290950151970059,4119.08,42.9225334691495,43.6908384754541,50.282619819036,52.219052664395,41.0950499378709,-2647061,96138.3,197284.2,103591.8,-18369.4
08/01/2022,-10.39,-8.14,-6.30,-5.33,-8.20,0.000405424151216744,0.000530275272698771,3.90365083747563e-05,0.000416132034524449,0.000123604659772636,4186.40,46.7465689856552,35.8974250260474,59.6793437584544,50.6477906985426,49.3190249706892,-2664681,49714.7,190305,99280.7,-19992.2
09/01/2022,-6.73,-6.78,-4.88,-5.33,-6.95,0.000464335526819035,0.000210103943558717,0.00194318171673749,0.000943274895607195,0.000431359046489186,3593.54,40.1282234444059,39.6195912261608,35.0997511496695,62.2938646703647,40.2490602968474,-2670932,-74987.1,187031.8,91387.1,-21963.5
10/01/2022,-11.02,-8.57,-5.94,-4.23,-10.70,5.27905080626401e-05,7.73506819863426e-05,0.000204539121513292,0.00409297864610782,2.99295734403786e-05,6371.26,54.6848485829204,45.1045396060435,59.3125825398071,37.8865869459549,60.8310770218504,-2640430.3,222335.5,199276.9,105275.7,-14928.8
11/01/2022,-10.21,-6.65,-8.55,-8.28,-10.65,0.00124363796917693,0.00600908244763777,0.00503216471328425,0.00430208323527818,0.000875767575528538,6209.97,36.6792024417443,23.7578056247681,38.3907522534138,58.0638709103515,46.0170907175973,-2633484.6,266401.2,206532.9,112636.9,-12580.9
12/01/2022,-4.10,-0.56,-2.32,-3.20,-4.75,0.00220279338891024,0.00396630493451648,0.00719017042228716,0.00741172410143655,0.00387586061769147,5689.00,29.4646041148279,17.5132277109888,19.8214001720627,29.3219548077548,28.6092430611947,-2638774.1,201401.9,203357.6,111436.2,-12770.2
13/01/2022,-3.29,-0.84,-1.69,0.21,-3.26,0.000574438734220891,0.00256664354010014,0.00400911252206174,0.00161475353597656,0.00233262746794287,4375.24,54.5389989560867,41.8056404317488,31.3651897773991,48.9660097584352,38.1278827719844,-2642444.1,171276.4,200326.6,109887.4,-13035.7
14/01/2022,0.16,2.71,0.25,-0.50,-2.31,0.00621763714970532,0.0115400747528496,0.0042640095549648,0.00494553724362136,0.00230087503609122,4378.78,15.2294520297125,14.9968462007771,17.7213894323728,31.4598634709536,16.6963270196554,-2649714.6,44049.6,195165.8,109958.9,-13387.1
15/01/2022,3.06,3.59,3.45,3.18,1.52,0.00142868894949871,0.00393359103204798,0.00253869723833797,0.00783170866709326,0.000182929013463437,5192.15,30.5699899722465,16.0103741902202,41.5348596773713,32.2859641804558,40.0495452611842,-2683388.5,-216932.4,176790.3,94872,-22400.9
16/01/2022,1.86,1.17,3.13,2.08,0.99,0.00155931290774355,0.00189510331405436,0.00264418272166318,0.00347617525683599,0.00105001163478493,3277.54,24.8943462862075,23.8575777507944,28.5664999985141,39.3481976203463,29.6165437113072,-2690818,-355859.1,167044.5,84640.9,-24379.3
17/01/2022,-4.79,-1.37,-0.91,-0.66,-6.10,0.000479309119920806,0.00249509595512694,0.000511932818470444,0.000464310161309156,0.00013969955102646,4241.17,45.1008497902522,30.3434559476519,53.5777194631945,52.7138998240884,63.7380925644526,-2655378.7,-8654.9,181358.9,106675.1,-13646.5
18/01/2022,-5.91,-2.67,-4.67,-6.64,-9.33,0.00254458045429438,0.00457550040437183,0.000687291302903282,0.00011378927430894,0.0010713109712584,5761.13,39.9438066959259,29.2736529790801,51.8039546797707,75.5276540276608,59.7728755181446,-2647365.4,56573.6,188187.6,115199.3,-11532.6
19/01/2022,-5.39,-5.80,-1.57,-4.21,-5.00,0.00409219795851394,0.00179877965849556,0.00286969495134777,0.000822504999991897,0.00253057960879127,4663.55,32.5857439097928,42.5417452109458,28.0697231842909,44.6806881995919,35.2156140611072,-2644990.3,110602.4,188236.9,114556.5,-11943
20/01/2022,-11.96,-8.20,-5.02,-2.14,-9.77,0.000659739012998105,0.000499910378302565,0.00325263560992624,0.00137600725940155,0.000941515812744153,3881.35,51.9390982311487,45.6974910629838,47.478699575498,48.4376681886059,58.5205971718846,-2636129,163250.6,192575.5,113226.2,-11458.4
21/01/2022,-14.41,-9.97,-10.19,-7.61,-14.51,0.000611349764380831,0.000279122140631706,0.00169933770930455,0.00131717590880539,0.000990509894896105,3896.69,55.1625446992507,51.0491225354666,52.9303715831893,63.4481928496943,51.4912877602183,-2632305.4,172039.6,198509.4,115429.7,-11463
22/01/2022,-14.59,-12.17,-10.13,-9.46,-13.32,0.000587398979509111,0.000104984420236238,0.000869718294494776,0.00102049761816316,0.000382365803144763,4278.79,54.4508086985323,56.7435061429014,59.8617332492034,65.168625192784,56.3929429678004,-2653447.8,18232.3,192921.6,104415.4,-18980.8
23/01/2022,-13.85,-13.79,-9.27,-10.35,-11.55,6.525254606182e-05,3.66916838513006e-05,0.000189263805567726,0.000271298386347006,0.000140029246204007,4715.51,60.3212129722783,61.460809448914,66.6949221888476,80.7600984356847,57.9954464956361,-2656464.1,-46428.9,190277,92960.5,-21908.1
24/01/2022,-13.79,-13.22,-7.31,-8.02,-10.80,1.95660032006083e-05,6.23503504532241e-06,0.00356505419454202,0.0061187580410754,0.000604765322088486,6031.62,68.9361162645835,64.0687220757355,55.9633110507122,50.8322565311706,62.7810570593668,-2623572.8,313669.9,206319.9,112608.1,-13440.9
25/01/2022,-14.07,-12.43,-6.43,-4.92,-9.51,9.0008033547911e-05,1.83525824975448e-05,0.000687811059422739,0.00778977882032372,0.000447888622348292,7277.57,66.3672333432866,64.5474486644035,68.1094488206587,36.1475548834714,65.8137079661082,-2618634.6,376741,207443.8,113594.5,-12973.9
26/01/2022,-13.19,-9.41,-9.27,-6.62,-11.37,2.02171832415088e-05,0.000361352996798923,3.42682096873076e-05,0.000313503664754332,0.000120375672908695,5882.83,71.1091530711398,54.2754398185301,83.8707253241114,84.8068631293727,69.4983419628167,-2618049.7,368336.2,209719.1,114988.7,-12724.2
27/01/2022,-9.98,-5.50,-8.69,-5.99,-10.62,6.6016271991568e-05,0.000301753367466288,6.20291162987752e-06,0.00326248399901021,1.3648649516361e-05,4605.76,65.7985205576392,58.6909293269492,81.1798113054795,61.2648238283464,72.5417301327388,-2620712.4,317535.5,211222.4,114679.7,-13149.1
28/01/2022,-7.03,-3.70,-7.56,-5.34,-8.67,0.000321805434085059,0.000621931591005168,4.72773579172273e-05,0.000309648560905729,5.32982062325365e-06,4825.21,66.7267930284537,49.7719532436417,89.7480615271667,97.9184799084776,80.0310390413888,-2628091.5,258671.2,210313.8,113149.5,-14000.3
29/01/2022,-2.30,-0.55,-2.49,-2.01,-3.33,0.00170974521545678,0.0012858899364829,0.000475711768002635,1.09617023359907e-05,0.000636135373734993,3413.63,50.9479584216796,51.7039291739847,70.4192087950432,80.7611207803872,45.6802279371321,-2658753.6,-39940.9,196297,100622.3,-20718.3
30/01/2022,-1.41,-1.26,0.91,0.47,-0.49,0.00745983279712049,0.00599940566754419,0.000695536015630136,0.000101947142242089,0.0053977621824467,3157.63,32.9979495026482,32.4730612800559,59.8685100228371,77.7361666073629,29.60653389311,-2669371.1,-192759.8,184734.2,86987.7,-24110.2
31/01/2022,-3.88,-2.20,0.36,1.42,-2.57,0.000198071766369808,0.000584286693606889,0.000261786232994616,0.000990293834132423,0.000104666536474085,4889.15,74.8132219807107,63.3083081291834,68.2041053226484,77.3783502773133,74.8190552061894,-2641851.8,102100.4,192245.9,106449.9,-15859.8
01/02/2022,-2.00,0.95,-0.70,1.00,-3.63,0.00526201845160115,0.00869631083528443,0.000239207695755164,0.00125464912035404,0.000341619025781165,4950.84,53.7213238877446,29.9611240432789,85.3412294174929,57.7429757624931,81.4537568527294,-2642016.1,92390.5,191392.1,107472.8,-14211.3
02/02/2022,1.27,2.81,0.68,0.30,-1.16,0.00852937607074277,0.00685515883936124,0.000957466422681415,2.04597259614606e-05,0.00327384887371373,4691.94,21.6892021773667,32.2453702259849,39.49488012123,85.159484113581,28.7521007574737,-2646632.7,35222.4,189507.8,108839.2,-13921.6
03/02/2022,1.00,1.93,1.69,0.88,0.27,0.00087984841875429,0.000588981042041287,0.00186231621561132,1.96239100155999e-05,0.00278183324470459,4676.76,55.3434492079809,46.0177696305277,52.601610823906,82.9523464679712,47.8297638463116,-2650775.2,4755.6,184860.4,108738.2,-14875.5
04/02/2022,-1.07,0.22,1.51,1.63,-0.17,0.000257184304837284,0.000388286721913516,0.000306368533613652,0.000360061099197869,0.000276735025139693,4485.93,33.65520813927,59.3854275444075,46.5916049691424,63.6655921918784,45.453207810451,-2653039.8,-22369.8,181436.6,107215.4,-15443.6
05/02/2022,0.71,-0.23,2.97,3.03,1.08,0.000718568347214482,0.000936252491008511,0.00595191342999643,0.00447958412034545,0.000319588341670268,2886.73,39.2680108118502,36.7390519452797,40.5843413358072,57.3338088624571,60.2624655986895,-2679445.3,-256125.1,167992.6,94963.7,-22480.2
06/02/2022,-1.22,-0.07,3.56,4.74,0.76,0.00249855150180263,0.000571945949729602,0.00250233373844346,0.00671401561508847,0.00485144030897961,2305.37,42.1364239803509,39.3806021110758,47.4206592673801,58.2721130851681,34.9190614759535,-2684926.6,-390689.8,158975.6,81535.1,-25239
07/02/2022,-0.41,0.46,2.80,4.49,0.05,0.00119751642804937,0.00196955720711371,0.000391613038182881,0.00148560518415251,0.0010898026018562,4437.90,52.7251581459399,41.6775979279577,59.302904434768,60.461765553349,50.9579218399635,-2657503.7,-75296.9,169357.4,101524.9,-16869.3
08/02/2022,0.41,1.26,2.28,4.13,-0.35,0.000254507267997692,0.00238763526651331,0.000708458062897475,0.000458473828971831,0.000110906688985055,3788.27,60.0142771545937,35.718084864028,70.5881910408213,69.1662168278911,82.3628721380433,-2656205.3,-38729.2,171532.6,105323.3,-15078.4
09/02/2022,-0.30,-0.35,1.32,2.96,-1.11,0.000249789413418753,0.000325157825081388,0.000714369409213313,0.000276098736830108,4.34314759939903e-05,4380.68,62.9990903014026,55.8559395941818,77.2333909721805,72.1689830956886,71.9565580262697,-2656413.2,-29121.6,172100.7,106797.7,-14390.4
10/02/2022,-0.65,-1.32,0.15,1.07,-1.69,0.000569281650130165,0.000187124122603508,1.37391701804644e-05,0.00383321709404644,7.50106869490669e-05,4695.16,54.2275545411391,69.1220384151043,98.1020216529325,62.8686379474649,91.5752149215106,-2655992.8,-16807.9,173244.4,108376.3,-14548.2
11/02/2022,-2.04,-2.07,-1.72,-1.16,-4.70,0.000444987100432806,2.96851296922466e-05,1.24938252092214e-05,0.00206882561768346,5.52895292334866e-05,4575.85,64.8289130848225,68.0249835974329,98.6491697420215,71.0191935177427,98.777906029947,-2658277,-29213.5,174982.7,109048.3,-14432
12/02/2022,-4.53,-2.84,-2.65,-3.08,-5.07,1.12673608084692e-05,7.33072999885336e-06,9.01114667002499e-06,0.000203189466234658,5.65698202680667e-06,3562.03,100.97976022245,91.2538087430419,107.073328154332,99.2762571013147,107.203227641101,-2680952.5,-246987.4,166937.2,98465.8,-21097
13/02/2022,-4.37,-2.57,-1.51,-3.47,-3.92,1.5202518195062e-06,4.55676569451183e-06,8.74372609585217e-06,4.169390410258e-05,4.91661125916998e-06,2352.89,105.462430502613,98.1879946139083,108.259788310148,109.630022806389,109.301746727921,-2685257.4,-359657.6,162671.5,86948.6,-24427.6
14/02/2022,-3.74,-1.70,-1.36,-2.30,-3.76,2.25456468618856e-05,3.98170591313067e-06,6.95504468061648e-06,1.05443437662865e-05,5.2900332984135e-06,4272.19,100.272081762997,100.103437117705,114.909712803737,122.689537397796,111.749125395701,-2655168.9,-31654.7,176656.5,106756.6,-16038
